TILENAME,RA_CENT,DEC_CENT
DES2305-3749,346.39372800,-37.81948100
DES1804-4457,271.12691000,-44.95837000
DES0829-6456,127.42039300,-64.94725900
DES2230-1124,337.63132400,-11.40559300
DES2357-1332,359.44680700,-13.54725900
DES0654-2124,103.62102600,-21.40003700
DES2130-3249,322.57244900,-32.82225900
DES2258-3749,344.58629300,-37.81948100
DES0822-5831,125.54327700,-58.52225900
DES0545-7537,86.27732400,-75.62225900
DES1648-6831,252.22694600,-68.51670400
DES0726-7742,111.59135500,-77.71392600
DES1510-8432,227.67345300,-84.53614800
DES1319-8549,199.86033300,-85.83059300
DES2245-1707,341.48075000,-17.11670400
DES2233-8030,338.38414000,-80.50281500
DES2257-8153,344.25293400,-81.89725900
DES2328-8511,352.08033100,-85.18337000
DES2327-2541,351.83868000,-25.68337000
DES2210-3623,332.64467200,-36.39170400
DES2217-3832,334.31998700,-38.53337000
DES2255-3457,343.81798400,-34.96392600
DES1922-4623,290.52398700,-46.38614800
DES0656-5040,104.23099700,-50.66948100
DES0743-5914,115.97703900,-59.23614800
DES1715-6039,258.88000900,-60.66392600
DES2326-6622,351.59974600,-66.37503700
DES2046-1207,311.50817300,-12.11948100
DES2248-1124,342.00094800,-11.40559300
DES2320-1624,350.16188100,-16.40281500
DES0657-2706,104.27444900,-27.11114800
DES2212-2623,333.18018000,-26.39725900
DES2242-2541,340.74856700,-25.68337000
DES2354-3123,358.63263300,-31.39448100
DES1832-4540,278.06499600,-45.67225900
DES0639-5748,99.91996700,-57.80837000
DES0222-7205,35.68853600,-72.08614800
DES0524-7906,81.04710900,-79.10837000
DES1940-6913,295.13185800,-69.23059300
DES0731-7248,112.96189400,-72.80003700
DES1348-7455,207.20362400,-74.92503700
DES1501-7039,225.38596800,-70.65837000
DES1949-1749,297.49733500,-17.83059300
DES2307-1041,346.92364600,-10.69170400
DES2318-1458,349.63760700,-14.97503700
DES2004-2124,301.06960600,-21.40003700
DES2026-2541,306.68607800,-25.68337000
DES2110-2915,317.54835200,-29.25281500
DES2244-3706,341.23966100,-37.10559300
DES0641-4040,100.43336300,-40.67503700
DES0716-4957,109.17805000,-49.95559300
DES0722-4623,110.60162600,-46.38614800
DES0731-4914,112.91679700,-49.24170400
DES1926-4957,291.64388500,-49.95559300
DES0559-6539,89.95041000,-65.66114800
DES0649-6956,102.35550800,-69.94448100
DES1708-6456,257.23280200,-64.94725900
DES2245-6913,341.43489400,-69.23059300
DES2100-7330,315.24998800,-73.51392600
DES1946-1541,296.50396200,-15.68892600
DES2146-1458,326.72904600,-14.97503700
DES2222-1207,335.60354300,-12.11948100
DES0615-2249,93.92244000,-22.82781500
DES1842-5040,280.63193100,-50.66948100
DES1942-5622,295.62992800,-56.38059300
DES0340-7039,55.10483800,-70.65837000
DES1711-6705,257.91387800,-67.08892600
DES1718-6539,259.70418700,-65.66114800
DES1933-6705,293.33773000,-67.08892600
DES0952-7537,148.04942000,-75.62225900
DES1303-7537,195.78240400,-75.62225900
DES2251-7330,342.92176600,-73.51392600
DES0026-2041,6.57026700,-20.68614800
DES1933-2706,293.44627600,-27.11114800
DES2130-2124,322.53866200,-21.40003700
DES1148-8511,177.07208300,-85.18337000
DES0636-3332,99.13819900,-33.53614800
DES2212-3540,333.00336700,-35.67781500
DES2348-3415,357.04732900,-34.25003700
DES0739-6205,114.80304000,-62.09170400
DES0924-6622,141.23628000,-66.37503700
DES2326-1624,351.65023500,-16.40281500
DES0632-2749,98.23943600,-27.82503700
DES2351-1041,357.82116200,-10.69170400
DES1859-2958,284.88865700,-29.96670400
DES1810-4540,272.57680400,-45.67225900
DES1941-4540,295.43300900,-45.67225900
DES0103-6705,15.85708900,-67.08892600
DES1820-7701,275.00016300,-77.01670400
DES2026-7948,306.51497800,-79.80559300
DES2300-7906,345.10889100,-79.10837000
DES0602-1332,90.50245300,-13.54725900
DES2140-1958,325.13170800,-19.97225900
DES2316-1915,349.10816200,-19.25837000
DES1910-3249,287.74265200,-32.82225900
DES2046-3249,311.52885500,-32.82225900
DES2040-3540,310.15357400,-35.67781500
DES1913-4957,288.31511900,-49.95559300
DES1913-4623,288.45412900,-46.38614800
DES0727-5331,111.94420900,-53.52503700
DES1712-5540,258.01715600,-55.66670400
DES0144-6831,26.10952300,-68.51670400
DES0833-6913,128.39670500,-69.23059300
DES2305-6622,346.25558400,-66.37503700
DES0638-1958,99.57573000,-19.97225900
DES2121-1915,320.37235900,-19.25837000
DES2223-1250,335.77085200,-12.83337000
DES2126-2541,321.73694500,-25.68337000
DES2156-2749,329.08391500,-27.82503700
DES2302-2124,345.54122100,-21.40003700
DES2352-2541,358.17588800,-25.68337000
DES1944-3206,296.07003400,-32.10837000
DES1902-4249,285.70548000,-42.81670400
DES2212-7039,333.19745800,-70.65837000
DES1820-8746,275.00094000,-87.77225900
DES1957-1958,299.30630300,-19.97225900
DES1952-2206,298.11726900,-22.11392600
DES2101-2541,315.39973800,-25.68337000
DES2142-2915,325.73071900,-29.25281500
DES0633-3914,98.44479300,-39.24725900
DES1903-3123,285.87228000,-31.39448100
DES2024-3415,306.09164700,-34.25003700
DES2102-3914,315.56069400,-39.24725900
DES2147-3706,326.91758200,-37.10559300
DES2223-3914,335.84101800,-39.24725900
DES2355-3040,358.83799700,-30.68059300
DES1642-6705,250.57882400,-67.08892600
DES1147-7906,176.98532700,-79.10837000
DES1344-8235,206.24381500,-82.59448100
DES1425-8235,216.28669600,-82.59448100
DES0631-1832,97.97563800,-18.54448100
DES0628-1124,97.06773100,-11.40559300
DES1913-1458,288.30178300,-14.97503700
DES2227-2249,336.96450700,-22.82781500
DES2331-2706,352.79503100,-27.11114800
DES2039-3249,309.82984000,-32.82225900
DES0458-7824,74.65247500,-78.41114800
DES0722-7455,110.69605200,-74.92503700
DES1839-7248,279.82846000,-72.80003700
DES1552-8854,238.10628600,-88.90003700
DES2057-1624,314.44140100,-16.40281500
DES2230-1415,337.61003600,-14.26114800
DES2014-2206,303.51128900,-22.11392600
DES2055-2332,313.93505100,-23.54170400
DES2154-2958,328.56337200,-29.96670400
DES2157-2958,329.38742300,-29.96670400
DES0618-3206,94.51636300,-32.10837000
DES1929-4540,292.36806600,-45.67225900
DES1820-5540,275.00006500,-55.66670400
DES0814-6831,123.57392900,-68.51670400
DES0922-7824,140.59581300,-78.41114800
DES1421-7537,215.43716200,-75.62225900
DES2041-7948,310.45432500,-79.80559300
DES0029-2206,7.46895900,-22.11392600
DES0015-2332,3.77186500,-23.54170400
DES0642-2415,100.57374200,-24.25559300
DES1942-2541,295.59596500,-25.68337000
DES2148-2706,327.13070400,-27.11114800
DES2323-2749,350.87890900,-27.82503700
DES2322-3040,350.53720900,-30.68059300
DES2009-6205,302.45392000,-62.09170400
DES2139-6622,324.87893600,-66.37503700
DES0956-7248,149.17441200,-72.80003700
DES1217-7906,184.36519000,-79.10837000
DES1408-7205,212.07930000,-72.08614800
DES2003-2415,300.83941600,-24.25559300
DES2105-3914,316.48252700,-39.24725900
DES1804-4748,271.12541400,-47.81392600
DES1847-5040,281.75830600,-50.66948100
DES2114-8746,318.51954800,-87.77225900
DES1825-6039,276.45719300,-60.66392600
DES0855-7330,133.85873800,-73.51392600
DES2115-2623,318.83439200,-26.39725900
DES2117-2541,319.36049300,-25.68337000
DES2146-2415,326.67879200,-24.25559300
DES2203-2458,330.91208000,-24.96948100
DES0659-3123,104.84602300,-31.39448100
DES2207-3957,331.81456500,-39.96114800
DES0741-4414,115.30401000,-44.24448100
DES0112-7330,18.14039300,-73.51392600
DES0413-8153,63.39884700,-81.89725900
DES0747-6414,116.99426500,-64.23337000
DES0822-7537,125.58684000,-75.62225900
DES2035-1832,308.88440900,-18.54448100
DES2006-3914,301.73320100,-39.24725900
DES1818-4914,274.74927100,-49.24170400
DES1813-7948,273.48074100,-79.80559300
DES2022-4914,305.61701000,-49.24170400
DES0743-5831,115.97313100,-58.52225900
DES0046-7455,11.50771300,-74.92503700
DES0213-8112,33.49341600,-81.20003700
DES0503-7455,75.84609500,-74.92503700
DES2041-7619,310.37592100,-76.31948100
DES2103-1124,315.78320100,-11.40559300
DES2057-2458,314.37471600,-24.96948100
DES1923-4748,290.94596600,-47.81392600
DES0736-5123,114.03113100,-51.38337000
DES0704-5957,106.03362100,-59.95003700
DES0844-5831,131.01193100,-58.52225900
DES0402-8235,60.62204900,-82.59448100
DES0717-5748,109.29996200,-57.80837000
DES0702-6539,105.54004300,-65.66114800
DES0916-6331,139.14399900,-63.51948100
DES1653-6622,253.46368100,-66.37503700
DES1801-7122,270.35911800,-71.37225900
DES0603-8314,90.99273600,-83.24170400
DES2046-1707,311.60177800,-17.11670400
DES0640-2458,100.06101600,-24.96948100
DES0823-8235,125.90077200,-82.59448100
DES1204-8030,181.21268200,-80.50281500
DES1941-3957,295.49052900,-39.96114800
DES1444-6956,221.01392800,-69.94448100
DES2258-3249,344.65963800,-32.82225900
DES2308-3249,347.20815900,-32.82225900
DES2323-3206,350.85200900,-32.10837000
DES1742-4957,265.63003400,-49.95559300
DES1840-4623,280.17469800,-46.38614800
DES1914-5831,288.67170700,-58.52225900
DES0231-6831,37.80525200,-68.51670400
DES2328-6956,352.02399400,-69.94448100
DES2334-2915,353.55076700,-29.25281500
DES1836-3249,279.24757900,-32.82225900
DES0720-5457,110.17688200,-54.95281500
DES0744-6039,116.08240900,-60.66392600
DES1651-6331,252.81698600,-63.51948100
DES1801-6205,270.37481300,-62.09170400
DES1331-7205,202.79557600,-72.08614800
DES1914-1915,288.61173500,-19.25837000
DES2125-1958,321.33385400,-19.97225900
DES2137-1958,324.37213700,-19.97225900
DES2346-1124,356.56636400,-11.40559300
DES2320-2415,350.16913500,-24.25559300
DES1934-5205,293.59323200,-52.09725900
DES0003-6831,0.76877800,-68.51670400
DES0145-7742,26.40184300,-77.71392600
DES0650-7039,102.52489900,-70.65837000
DES0925-7039,141.32313100,-70.65837000
DES1236-7330,189.20229400,-73.51392600
DES2133-1915,323.39718100,-19.25837000
DES2230-1624,337.51087800,-16.40281500
DES2145-2706,326.32869400,-27.11114800
DES1840-3415,280.18197800,-34.25003700
DES0714-8707,108.55899600,-87.12503700
DES0758-8549,119.74350500,-85.83059300
DES1046-8746,161.60638300,-87.77225900
DES0630-1458,97.52953900,-14.97503700
DES2243-1541,340.99483800,-15.68892600
DES2202-2749,330.69835900,-27.82503700
DES2224-2041,336.04685800,-20.68614800
DES0551-6122,87.87172300,-61.37781500
DES0655-3706,103.87246100,-37.10559300
DES1953-3415,298.31874600,-34.25003700
DES2007-3706,301.85394400,-37.10559300
DES2046-3832,311.50462600,-38.53337000
DES2056-3832,314.24246900,-38.53337000
DES2129-3832,322.45599900,-38.53337000
DES2129-3706,322.44193200,-37.10559300
DES2342-3332,355.50695800,-33.53614800
DES0026-7742,6.74272400,-77.71392600
DES0148-7619,27.02341600,-76.31948100
DES0427-7122,66.97755000,-71.37225900
DES0640-7948,100.14949300,-79.80559300
DES0820-7248,125.03273300,-72.80003700
DES2019-1041,304.78658200,-10.69170400
DES2306-1707,346.70957000,-17.11670400
DES2012-2041,303.23419300,-20.68614800
DES2217-3123,334.37918200,-31.39448100
DES2332-3249,353.15471000,-32.82225900
DES1754-4831,268.57216200,-48.52781500
DES1954-4040,298.53219500,-40.67503700
DES0618-5414,94.56954000,-54.23892600
DES0510-6414,77.58076600,-64.23337000
DES0649-6248,102.44970000,-62.80559300
DES0708-6456,107.18988700,-64.94725900
DES0804-6248,121.19466200,-62.80559300
DES1026-6831,156.71182800,-68.51670400
DES2129-1458,322.29513100,-14.97503700
DES2158-1958,329.68913300,-19.97225900
DES2204-1749,331.24328000,-17.83059300
DES0648-3206,102.10155900,-32.10837000
DES0711-3957,107.79685100,-39.96114800
DES2006-4957,301.63018200,-49.95559300
DES2017-4123,304.49804500,-41.38892600
DES1746-5914,266.70976500,-59.23614800
DES1947-5414,296.98816200,-54.23892600
DES1633-6414,248.37259500,-64.23337000
DES1716-6331,259.22109800,-63.51948100
DES1601-7039,240.47416900,-70.65837000
DES0552-2041,88.22038700,-20.68614800
DES2111-2541,317.77619100,-25.68337000
DES2005-3540,301.36519100,-35.67781500
DES0702-6456,105.50401200,-64.94725900
DES0739-6248,114.94634100,-62.80559300
DES1105-7701,166.37150900,-77.01670400
DES1747-8314,266.98516200,-83.24170400
DES2100-3832,315.15508400,-38.53337000
DES0622-4748,95.72038600,-47.81392600
DES0703-4249,105.75135400,-42.81670400
DES1832-4623,278.10484000,-46.38614800
DES1149-7205,177.26533400,-72.08614800
DES1200-8432,180.09276800,-84.53614800
DES1327-8153,201.90419600,-81.89725900
DES1820-8153,275.00025900,-81.89725900
DES1925-8314,291.49960000,-83.24170400
DES2159-1541,329.87211900,-15.68892600
DES2225-1915,336.25267100,-19.25837000
DES2121-2623,320.42836900,-26.39725900
DES1900-3957,285.24528900,-39.96114800
DES1923-3040,290.77153800,-30.68059300
DES2026-3040,306.54303500,-30.68059300
DES0720-4123,110.06743900,-41.38892600
DES1853-5914,283.37411100,-59.23614800
DES0441-7455,70.48456300,-74.92503700
DES0845-6956,131.49968100,-69.94448100
DES1907-6122,286.92225900,-61.37781500
DES0918-7537,139.62595300,-75.62225900
DES0926-7701,141.54470900,-77.01670400
DES0633-2206,98.39673100,-22.11392600
DES2159-2915,329.82190200,-29.25281500
DES0639-3123,99.82806800,-31.39448100
DES0707-3957,106.86546600,-39.96114800
DES0751-4623,117.84612800,-46.38614800
DES1824-5123,276.14391600,-51.38337000
DES0826-6122,126.61881600,-61.37781500
DES2131-6956,322.87982000,-69.94448100
DES0952-8820,148.04322600,-88.33614800
DES0551-1250,87.79416100,-12.83337000
DES2031-1707,307.86690700,-17.11670400
DES2121-1207,320.27012600,-12.11948100
DES2043-2041,310.86504500,-20.68614800
DES2049-2332,312.37765100,-23.54170400
DES1854-3415,283.63660000,-34.25003700
DES1909-3040,287.45122300,-30.68059300
DES1800-6748,270.24776200,-67.80281500
DES2239-7122,339.81402000,-71.37225900
DES2039-1624,309.97634100,-16.40281500
DES0714-5248,108.69485200,-52.81114800
DES1930-5248,292.71604700,-52.81114800
DES0939-6622,144.79905500,-66.37503700
DES0700-8030,105.15197900,-80.50281500
DES2336-6456,354.23623200,-64.94725900
DES0705-8112,106.41229400,-81.20003700
DES2137+0252,324.32032800,2.87218500
DES2348-1250,357.00402800,-12.83337000
DES1934-2749,293.56614700,-27.82503700
DES2223-3706,335.86888100,-37.10559300
DES2012-3040,303.22272000,-30.68059300
DES1417-7948,214.39054300,-79.80559300
DES0158+1626,29.62289400,16.43607400
DES0711-4040,107.96364900,-40.67503700
DES2012-4249,303.22345700,-42.81670400
DES1932-5040,293.02205200,-50.66948100
DES2228-7701,337.06716200,-77.01670400
DES1922-6248,290.62088200,-62.80559300
DES0802-7122,120.61664400,-71.37225900
DES2028-2958,307.13804000,-29.96670400
DES2334-7742,353.63664500,-77.71392600
DES2346-3623,356.58936400,-36.39170400
DES1944-4206,296.16818200,-42.10281500
DES0623-5414,95.79110100,-54.23892600
DES0531-8707,82.75122700,-87.12503700
DES0948-7205,147.09322900,-72.08614800
DES2104-1707,316.08362400,-17.11670400
DES0003-2249,0.97573900,-22.82781500
DES0617-3040,94.29705400,-30.68059300
DES2338-3332,354.65050200,-33.53614800
DES0453-8153,73.29208600,-81.89725900
DES1544-7039,236.16325500,-70.65837000
DES1610-7039,242.62962700,-70.65837000
DES1227-8820,186.88355400,-88.33614800
DES0553-1124,88.32848200,-11.40559300
DES0632-1250,98.04465900,-12.83337000
DES2048-1041,312.05159300,-10.69170400
DES0002-2749,0.56557300,-27.82503700
DES2329-2124,352.44198900,-21.40003700
DES0639-5205,99.76971500,-52.09725900
DES1748-5205,267.10827100,-52.09725900
DES1928-5123,292.15791000,-51.38337000
DES0118-6456,19.52436400,-64.94725900
DES2101-2332,315.49245200,-23.54170400
DES0624-3206,96.20196200,-32.10837000
DES2125-3040,321.48445300,-30.68059300
DES1820-4623,275.00005300,-46.38614800
DES0157-6956,29.49507400,-69.94448100
DES0409-8628,62.49002900,-86.47781500
DES0546-7455,86.56915800,-74.92503700
DES1934-1624,293.60445500,-16.40281500
DES0600-2541,90.06539500,-25.68337000
DES2306-2332,346.64046000,-23.54170400
DES2254-3332,343.51656700,-33.53614800
DES2328-3040,352.19736700,-30.68059300
DES1816-6456,274.09155700,-64.94725900
DES1917-6622,289.25119000,-66.37503700
DES2103-7039,315.95380000,-70.65837000
DES2212-1915,333.22785000,-19.25837000
DES0639-2749,99.85388000,-27.82503700
DES1858-4748,284.56760100,-47.81392600
DES0329-6956,52.39406700,-69.94448100
DES0334-7122,53.56777600,-71.37225900
DES0435-8314,68.99368300,-83.24170400
DES0617-6331,94.31521600,-63.51948100
DES0655-6331,103.92138400,-63.51948100
DES1609-7205,242.25140400,-72.08614800
DES0537-1749,84.47967200,-17.83059300
DES2305-1124,346.37057300,-11.40559300
DES2333-1041,353.46215600,-10.69170400
DES2351-1958,357.79325000,-19.97225900
DES1743-7619,265.80984200,-76.31948100
DES1913-7122,288.40988800,-71.37225900
DES2129-7948,322.27236400,-79.80559300
DES2111-2749,317.78280700,-27.82503700
DES2330-2915,352.73253100,-29.25281500
DES2128-3623,322.00258700,-36.39170400
DES2240-3332,340.09074000,-33.53614800
DES0538-0833,84.64932300,-8.55003700
DES1817-4748,274.31459600,-47.81392600
DES0916-6456,139.22152100,-64.94725900
DES1729-6331,262.42315400,-63.51948100
DES2101-6913,315.26361300,-69.23059300
DES0701-7455,105.33452000,-74.92503700
DES0820-7122,125.08656900,-71.37225900
DES0842-8030,130.50554700,-80.50281500
DES1025-7205,156.37695400,-72.08614800
DES2106-1250,316.73421100,-12.83337000
DES2201-1749,330.49337000,-17.83059300
DES2047-2124,311.80413400,-21.40003700
DES0603-3249,90.84804400,-32.82225900
DES2230-3332,337.52137100,-33.53614800
DES2303-3623,345.94727900,-36.39170400
DES1947-4914,296.86930900,-49.24170400
DES0538-8511,84.57620700,-85.18337000
DES0618-6748,94.51354500,-67.80281500
DES0642-6331,100.71932800,-63.51948100
DES0856-6122,134.07018100,-61.37781500
DES0924-6831,141.11752300,-68.51670400
DES0542-1250,85.59762500,-12.83337000
DES2122-1958,320.57428400,-19.97225900
DES0559-2706,89.83826600,-27.11114800
DES0620-2124,95.18675400,-21.40003700
DES1946-2706,296.65431700,-27.11114800
DES1818-3914,274.51487600,-39.24725900
DES2239-3206,339.89561400,-32.10837000
DES0701-5040,105.35737200,-50.66948100
DES0547-6456,86.95938200,-64.94725900
DES1805-6913,271.33216600,-69.23059300
DES2202-6456,330.63397600,-64.94725900
DES0842-7039,130.54584500,-70.65837000
DES1223-7455,185.75749700,-74.92503700
DES2114-2541,318.56834200,-25.68337000
DES2233-2415,338.42396300,-24.25559300
DES0641-3706,100.29194200,-37.10559300
DES2330-3457,352.52911600,-34.96392600
DES2022-4331,305.52465200,-43.53059300
DES0727-5914,111.79001900,-59.23614800
DES0727-6331,111.92652400,-63.51948100
DES1612-6913,243.14770900,-69.23059300
DES1715-6456,258.91867800,-64.94725900
DES1723-6331,260.82212600,-63.51948100
DES2003-6205,300.92870700,-62.09170400
DES1710-7537,257.55450000,-75.62225900
DES0717-3832,109.38692900,-38.53337000
DES2221-3623,335.30519400,-36.39170400
DES1759-5957,269.98032200,-59.95003700
DES1939-5457,294.89069500,-54.95281500
DES0425-8549,66.33228700,-85.83059300
DES1308-7413,197.15824200,-74.22781500
DES1540-7537,235.09192000,-75.62225900
DES1613-7906,243.40409400,-79.10837000
DES0146+1209,26.72891100,12.15274100
DES2108-1832,317.16725500,-18.54448100
DES1950-2415,297.70737100,-24.25559300
DES1958-2915,299.54714400,-29.25281500
DES2140-2206,325.08737100,-22.11392600
DES0713-3540,108.34445200,-35.67781500
DES0733-3957,113.38516400,-39.96114800
DES2137-3832,324.28122800,-38.53337000
DES1820-5457,275.00006400,-54.95281500
DES0013-7455,3.46541500,-74.92503700
DES0439-8112,69.95285500,-81.20003700
DES1956-1915,299.19861000,-19.25837000
DES2312-1707,348.20351900,-17.11670400
DES0622-3749,95.74354400,-37.81948100
DES2326-3206,351.69480900,-32.10837000
DES1722-5414,260.70184600,-54.23892600
DES1927-5040,291.89567800,-50.66948100
DES0518-6205,79.72313100,-62.09170400
DES0547-6248,86.82889800,-62.80559300
DES0639-6122,99.79390600,-61.37781500
DES1906-6831,286.69582900,-68.51670400
DES2222-6539,335.62643800,-65.66114800
DES2246-7413,341.69205000,-74.22781500
DES1732-8746,263.14980000,-87.77225900
DES2221-1124,335.44651100,-11.40559300
DES0631-2832,97.84155800,-28.53892600
DES2100-2706,315.10055100,-27.11114800
DES2219-2332,334.95995700,-23.54170400
DES0720-3749,110.20302400,-37.81948100
DES1947-5622,296.91929500,-56.38059300
DES2227-7619,336.90774600,-76.31948100
DES2005-1832,301.35454900,-18.54448100
DES1937-2749,294.37336900,-27.82503700
DES0622-3123,95.64643800,-31.39448100
DES1727-5705,261.92070000,-57.09448100
DES1752-5414,268.03121200,-54.23892600
DES1914-5123,288.72634000,-51.38337000
DES2000-5914,300.12219200,-59.23614800
DES1717-6122,259.25309700,-61.37781500
DES0056-7455,14.18847900,-74.92503700
DES1400-7122,210.01513600,-71.37225900
DES0653-8353,103.46994400,-83.88892600
DES1908-8353,287.15967200,-83.88892600
DES2215-6622,333.78587200,-66.37503700
DES0613-6205,93.45005200,-62.09170400
DES1756-4457,269.10919400,-44.95837000
DES1040-8030,160.08470900,-80.50281500
DES0921-8314,140.49060600,-83.24170400
DES0651-4249,102.83169100,-42.81670400
DES0247-8030,41.76806000,-80.50281500
DES1737-5957,264.27782800,-59.95003700
DES1619-8314,244.98610800,-83.24170400
DES0940-7122,145.20123000,-71.37225900
DES2157-1624,329.32493500,-16.40281500
DES2317-1958,349.43797200,-19.97225900
DES2326-1958,351.71668400,-19.97225900
DES2210-2124,332.50643700,-21.40003700
DES2317-2124,349.37498100,-21.40003700
DES0647-3040,101.76776300,-30.68059300
DES0935-6956,143.99004100,-69.94448100
DES1436-7248,219.18528200,-72.80003700
DES2014-3415,303.50068000,-34.25003700
DES0649-7824,102.41809100,-78.41114800
DES2030-7330,307.70314000,-73.51392600
DES0750-6039,117.53952700,-60.66392600
DES2133-1624,323.37152100,-16.40281500
DES0024+0917,6.14739000,9.29718500
DES0020+1043,5.09608500,10.72496300
DES0105+0626,16.29790500,6.44163000
DES0149+1000,27.36365700,10.01107400
DES0207+0543,31.94781100,5.72774100
DES0112+1043,18.17454300,10.72496300
DES0137+0709,24.36290700,7.15551900
DES0138+1043,24.71377300,10.72496300
DES0146+0752,26.70478100,7.86940700
DES0158+0500,29.66100500,5.01385200
DES0208+0626,32.10324600,6.44163000
DES0136+0835,24.01828100,8.58329600
DES0155+0752,28.86680800,7.86940700
DES0316+0752,49.04572900,7.86940700
DES0431-0207,67.87739100,-2.12503700
DES0352-0416,58.17461100,-4.26670400
DES2020-0458,305.09701000,-4.98059300
DES2138+0709,324.64502400,7.15551900
DES2237-0416,339.42859500,-4.26670400
DES2312-0458,348.09268600,-4.98059300
DES0115+1043,18.90112400,10.72496300
DES2200-0416,330.12224800,-4.26670400
DES2228-0333,337.22796400,-3.55281500
DES0351+0043,57.78942200,0.73051900
DES2028+0001,307.12503800,0.01663000
DES2128+0418,322.24970500,4.29996300
DES0051+0709,12.85102600,7.15551900
DES0047-0624,11.98100400,-6.40837000
DES0114-0958,18.65391000,-9.97781500
DES0303-0915,45.92148600,-9.26392600
DES0322-0833,50.71946600,-8.55003700
DES2228+1709,337.01002500,17.14996300
DES2350+2500,357.70928000,25.00274100
DES0023-0833,5.96093100,-8.55003700
DES0049-0750,12.28345900,-7.83614800
DES0059-0915,14.81860000,-9.26392600
DES0118+1043,19.62770500,10.72496300
DES0340-0250,55.09419000,-2.83892600
DES0514-0250,78.68147000,-2.83892600
DES2145-0250,326.46319500,-2.83892600
DES0040+0752,10.12923800,7.86940700
DES0323-0915,50.98474600,-9.26392600
DES0325-0958,51.27226200,-9.97781500
DES0336-0958,54.17167100,-9.97781500
DES0356-0750,59.12362500,-7.83614800
DES0321+0418,50.30590500,4.29996300
DES2031-0041,307.84135700,-0.69725900
DES0325-0124,51.39417900,-1.41114800
DES2154-0207,328.57854900,-2.12503700
DES0300-0915,45.19816300,-9.26392600
DES0317-0833,49.27564200,-8.55003700
DES0355-0915,58.94129800,-9.26392600
DES0211+1543,32.92014900,15.72218500
DES2122+0917,320.57371300,9.29718500
DES0331-0041,52.79079400,-0.69725900
DES0433-0750,68.49165900,-7.83614800
DES0617-0915,94.38412100,-9.26392600
DES0039+1209,9.93306700,12.15274100
DES0056+0626,14.14263100,6.44163000
DES0229+1417,37.29178600,14.29440700
DES0247+0543,41.99240500,5.72774100
DES0513+0500,78.39191600,5.01385200
DES2157+0209,329.29411000,2.15829600
DES0416-0915,64.00455900,-9.26392600
DES0427-0707,66.80190700,-7.12225900
DES0442+0126,70.67728300,1.44440700
DES0425-0750,66.32980500,-7.83614800
DES0618-1207,94.62006700,-12.11948100
DES0625-1124,96.33946000,-11.40559300
DES0011+2043,2.77413700,20.71940700
DES0103+1000,15.76483100,10.01107400
DES2200+0543,330.24530400,5.72774100
DES2256+1043,344.02523500,10.72496300
DES0505-0750,76.41845600,-7.83614800
DES2027-0833,306.76415900,-8.55003700
DES2102-0124,315.70404800,-1.41114800
DES2054-0458,313.69614500,-4.98059300
DES0024+2543,6.12290700,25.71663000
DES2330-0958,352.55922900,-9.97781500
DES2335-0541,353.91725600,-5.69448100
DES2357-0750,359.31233600,-7.83614800
DES0434-1124,68.66517100,-11.40559300
DES2124+1209,321.00604400,12.15274100
DES0534-0207,83.59375500,-2.12503700
DES0056-1124,14.04486300,-11.40559300
DES0502-1415,75.57626800,-14.26114800
DES0241+1000,40.41233500,10.01107400
DES2215+0709,333.99842800,7.15551900
DES0553-0458,88.41592900,-4.98059300
DES0555-0624,88.84739900,-6.40837000
DES2020+0543,305.13381900,5.72774100
DES0014-1041,3.63317100,-10.69170400
DES0017-1624,4.30123800,-16.40281500
DES0352-1041,58.12075400,-10.69170400
DES0626-1624,96.57914500,-16.40281500
DES0000+2126,0.12893200,21.43329600
DES2334+0209,353.58356400,2.15829600
DES0019-0958,4.88171700,-9.97781500
DES0424-1207,66.14372100,-12.11948100
DES0508-1624,77.23055100,-16.40281500
DES0533-1458,83.48880800,-14.97503700
DES0606-1207,91.69941600,-12.11948100
DES0119+1500,19.95237600,15.00829600
DES0141+0500,25.36121800,5.01385200
DES0443-0250,70.81904300,-2.83892600
DES0346-0416,56.74286500,-4.26670400
DES0007-1915,1.96365300,-19.25837000
DES0512-1124,78.13269100,-11.40559300
DES0635-1707,98.75571400,-17.11670400
DES0149+1209,27.45916500,12.15274100
DES0422+0001,65.63059900,0.01663000
DES0514+0543,78.58342600,5.72774100
DES2155+2543,328.88138800,25.71663000
DES0345-0207,56.44730900,-2.12503700
DES0502-0207,75.73557300,-2.12503700
DES2117-0124,319.27457500,-1.41114800
DES0418-1207,64.68339600,-12.11948100
DES0626-1541,96.67111600,-15.68892600
DES2328-0833,352.24460600,-8.55003700
DES0359-1250,59.97137800,-12.83337000
DES0134+0917,23.50879000,9.29718500
DES0446+0252,71.53835200,2.87218500
DES0505+0043,76.35204200,0.73051900
DES2114+0252,318.60203300,2.87218500
DES2144-0707,326.08028700,-7.12225900
DES0441+0418,70.35121900,4.29996300
DES2131+1000,322.84519100,10.01107400
DES0517-0250,79.39623700,-2.83892600
DES2139-0915,324.90931900,-9.26392600
DES0002-1458,0.72239500,-14.97503700
DES0014-1250,3.59363400,-12.83337000
DES0219+1209,34.76170600,12.15274100
DES0416-1332,64.06694300,-13.54725900
DES0538-1332,84.62789500,-13.54725900
